CLASS=VIDEO | CLASS=GAME	1042506 0539460 0437326 1025301 0869266 1047250	-
CLASS=VIDEO | CLASS=GAME	1042506 0539460 0437326 1025301 0869266 1047250	0793801 0376950 0763666
CLASS=VIDEO | CLASS=GAME	1042506 0539460 0437326 1025301 0869266 1047250	1042506 0539460 0437326 1025301 0869266 1046420
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 1046420	-
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 1046420	1042506 0539460 0437326 1025301 0869266 0875138
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0875138	-
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0104869 1129496 0212657 0033554 0292003 0588522 0033335	-
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	-
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	0982816 1042506 0539460 0437326 1025301 0869266 0231073 0335623 0880931 0444946 0449931 0593913 0754212 0706184 1111901 0888307 1055086 0142544 0546302 0754212 0642444 0449931 0754212 0929370 0929370 0449931 0427030
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	0982816 1042506 0539460 0437326 1025301 0869266 0231073 0335623 0880931 0444946 0449931 0593913 0754212 0706184 1111901 0888307 1055086 0142544 0546302 0754212 0642444 0449931 0754212 0929370 0929370 0449931 0427030
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	0982816 1042506 0539460 0437326 1025301 0869266 0231073 0335623 0880931 0444946 0449931 0593913 0888307 1055086 0142544 0546302 0784491 1042506 0539460 0437326 1025301 0869266 0231073 0546194 0858022 1023042 0706184 1111901 0888307 1055086 0580929
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	0982816 1042506 0539460 0437326 1025301 0869266 0231073 0335623 0706184 1111901 0642444 0449931 0888307 1055086 0142544 0546302 0784491 1012920 1076825 0775648 0642444 0449931 0784491 0880931 0444946 0449931 0593913 0784491 0876320 1106567 0694263
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	1042506 0539460 0437326 1025301 0869266 1005467 0612641 0638284 0221986 0654884 0259503 1061371 0057044 0300345
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0104869 1129496 0212657 0033554 0292003 0588522 0033335	-

CLASS=UNKNOWN	0460925 0679140 0029909 0231073	-
CLASS=VIDEO	0460925 0679140 0029909 0377791 0642444 0449931	-
CLASS=VIDEO	0460925 0679140 0029909 0377791 0642444 0449931	0460925 0679140 0029909 0338322 0706184 1111901 0673355 1112955 0888307 1055086 0142544 0546302 0754212 0880931 0444946 0673355 1112955
CLASS=VIDEO	0460925 0679140 0029909 0377791 0642444 0449931	0982816 0460925 0679140 0029909 0773423 0460925 0679140 0029909 0193663 0335623 0706184 1111901 0642444 0449931 0888307 1055086 0142544 0546302 0784491 1012920 1076825 0775648 0642444 0449931 0784491 0880931 0444946 0449931 0593913 0580929
CLASS=VIDEO	0460925 0679140 0029909 0377791 0642444 0449931	0460925 0679140 0029909 0377791 1012920 1076825 0642444 0449931 0784491 0888307 1055086 0142544 0546302 0872537 0733318 1112955 0911248

CLASS=VIDEO	0715635 0838222	-

CLASS=OTHER	0064665 0005685 0655567 0839115 1055304	-
CLASS=OTHER	0064665 0005685 0655567 0839115 1055304	0982816 0064665 0005685 0335623 0771245 0412439 0694263 0162820 0976685 0148058 0781505 0750921 0406197 0543437 0904305 0709617 0553518 0010782 1126966 0539299 0464472 0312542

CLASS=OTHER	0386891 0923912 0748782 1041723 0222565 0736121 0252531	-
CLASS=OTHER	0386891 0923912 0748782 1041723 0222565 0736121 0252531	0386891 0923912 0748782 1041723 0222565 0689417 0923912 0748782 0031957 0054135

CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0594154 0904305 0228610 0082020 0715635 0790904 1027000 0327907 1030334 1092614 0975172 0097217 1027000 0979162 0148991 0214083 1045402 0948266 0580929

CLASS=UNKNOWN	0612638 0995962 1079654 0809167 0866618 1040473	-
CLASS=VIDEO	1079654 0809167 0866618 1040473	-
CLASS=VIDEO	1079654 0809167 0866618 1040473	-

CLASS=VIDEO	0916662 0242155 0312543	-
CLASS=VIDEO	0916662 0242155 0312543	0916662 0242155 0312543 0754212 0880931 0444946 0880931 1012920

CLASS=OTHER	1041512 1041512 0546194 0682906	-
CLASS=OTHER	1041512 1041512 0546194 0682906	-

CLASS=UNKNOWN	0337103 0564213 0792288 1055086 0642444 0449931	-
CLASS=UNKNOWN	0337103 0564213 0792288 1055086 0673355 1112955	-
CLASS=GAME | CLASS=VIDEO	0337103 0564213 0792288 1055086	-
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	-
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	0000247 0337103 0564213 0792288 1055086 0406859 0601749 0041763 0809620 0642444 0673355 0041763 0479957
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	-
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	0708439 0568179 0444946 0337103 0564213 0792288 1055086 0406859 0601749 0041763 0809620 0642444 0673355 0041763 0479957 1034216 0654883 0479957 1055194 0964616 0695215 0062027 0678562 0792288 1009727 0709748
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	0000247 0337103 0564213 0792288 1055086 0406859 0601749 0041763 0809620 0642444 0673355 0041763 0479957
CLASS=GAME | CLASS=VIDEO	0337103 0564213 0792288 1055086	-
CLASS=UNKNOWN	0337103 0564213 0792288 1055086 0406859 0601749 0437326 0479957 0673355 1112955	-
CLASS=UNKNOWN	0337103 0564213 0792288 1055086 0406859 0601749 0437326 0479957 0673355 1112955	-
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	-
CLASS=VIDEO	0337103 0564213 0792288 1055086 0406859 0601749 0041763 0479957	0000247 0337103 0564213 0792288 1055086 0406859 0601749 0041763 0809620 0642444 0673355 0041763 0479957

CLASS=TRAVEL	0792288 0509847 0762000	-
CLASS=TRAVEL	0792288 0509847 0762000	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=TRAVEL	0726054 0509847 0762000 0694263 0588522 0456713 0762000	-
CLASS=TRAVEL	0726054 0509847 0762000 0694263 0588522 0456713 0762000	0858854 0198188 0857574 0005685 0726054 0509847 0762000 0553058 0387202 0260395 0456713 0033554 0115430 0948266 0694263 0588522 0456713 0762000 0664000 0694263 0784491 0772486 0762000 0694263
CLASS=UNKNOWN	0792288 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263 1020336	-
CLASS=UNKNOWN	0792288 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263 1020336	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=UNKNOWN	0792288 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263 1020336	-
CLASS=UNKNOWN	0792288 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263 1020336	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135

CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	0544340 0067636 0291357 0926863 0836656 0800750 0754212 0880931 0444946 0880931 1012920
CLASS=VIDEO	0544340 0067636 0291357 0926863 0836656 0800750	-

CLASS=VIDEO	0905407 1009852 0291357 1031829 0701712	-
CLASS=VIDEO	0905407 1009852 0291357 1031829 0701712	-

CLASS=VIDEO	0483592 0878719 0920200 0126947	-
CLASS=VIDEO	0483592 0878719 0920200 0126947	-

CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	-
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	1023598 0918837 0958285
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	-
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	0014376 0747808 0664000 0694263 0888307 1055086 0694263 0588522 0456713 0792288 0509847 0762000 0694263 0588522 0456713 0792288 0509847 0762000 0793801 0267839 0323813 0348043
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	0014376 0747808 0664000 0694263 0888307 1055086 0694263 0588522 0456713 0792288 0509847 0762000 0694263 0588522 0456713 0792288 0509847 0762000 0793801 0267839 0323813 0348043
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	0792288 0509847 0762000 0456713 0762000 0754212 0792288 0509847 0762000 0260395 0668936 0754212 0792288 0509847 0762000 0694263 0588522 0456713 0762000
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	0792288 0509847 0762000 0456713 0762000 0754212 0792288 0509847 0762000 0260395 0668936 0754212 0792288 0509847 0762000 0694263 0588522 0456713 0762000
CLASS=TRAVEL	0792288 0509847 0762000 0694263 0588522 0456713 0762000	0792288 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263 0754212 0694263 0588522 0260395 0456713 0792288 0509847 0762000 0754212 0694263 0588522 0877481 0451188 0792288 0509847 0762000 0557667 0681625 0762000 0959886 0694263 0490159

CLASS=TRAVEL	0792288 0509847 0762000	-
CLASS=TRAVEL	0792288 0509847 0762000	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135

